
15 13249
16 20940
17 39563
18 73282
19 148337
20 292006
21 579895
22 1.12581e+06
23 2.25981e+06
24 4.50108e+06
25 9.15592e+06
26 1.84762e+07
27 3.58768e+07
28 7.21499e+07
