
1 2
2 3
3 6
4 8
5 13
6 22
7 40
8 75
9 144
10 445
11 588
12 1292
13 2396
14 4679
15 9648
16 18168
17 36709
18 72152
19 142553
20 281960
21 565252
22 1.12394e+06
23 2.26902e+06
24 4.5058e+06
25 9.15155e+06
