
1 3
2 3
3 6
4 8
5 13
6 24
7 43
8 80
9 155
10 375
11 658
12 1438
13 2671
14 5304
15 12424
16 21159
17 43126
18 84686
19 169492
20 341841
21 676722
22 1.36068e+06
23 2.75664e+06
24 5.50608e+06
25 1.0752e+07
