
1000 0.001334
2000 0.005329
3000 0.010958
4000 0.018997
5000 0.029772
6000 0.0434
7000 0.057279
8000 0.074252
9000 0.092402
10000 0.111347
11000 0.140968
12000 0.163718
13000 0.191532
14000 0.214461
15000 0.257192
16000 0.279839
17000 0.314333
18000 0.351419
19000 0.392033
20000 0.440533
21000 0.4904
22000 0.524967
23000 0.572054
24000 0.623997
25000 0.675133
26000 0.728445
27000 0.806852
28000 0.845424
29000 0.927268
30000 0.970406
