
100000 0.013042
300000 0.039984
500000 0.07166
700000 0.095798
900000 0.126597
1100000 0.156967
1300000 0.194075
1500000 0.214074
1700000 0.243824
1900000 0.272155
2100000 0.308648
2300000 0.329448
2500000 0.362825
2700000 0.398498
2900000 0.428
3100000 0.45299
3300000 0.486722
3500000 0.519231
3700000 0.572566
3900000 0.580353
4100000 0.606713
4300000 0.633054
4500000 0.683602
4700000 0.701406
4900000 0.751409
