
1 3e-06
41 0.002041
81 0.003428
121 0.009775
161 0.021344
201 0.03993
241 0.068375
281 0.10492
321 0.159368
361 0.225831
401 0.293284
441 0.389772
481 0.504097
521 0.636119
561 0.796567
601 0.970594
641 1.17744
681 1.40977
721 1.67106
761 1.96548
801 2.29842
841 2.64581
881 3.07501
921 3.47293
961 3.95055
