
100000 0.018545
300000 0.061581
500000 0.10802
700000 0.148061
900000 0.198221
1100000 0.252101
1300000 0.294739
1500000 0.345516
1700000 0.392943
1900000 0.447813
2100000 0.513079
2300000 0.558839
2500000 0.595041
2700000 0.649675
2900000 0.704751
3100000 0.772654
3300000 0.821385
3500000 0.881164
3700000 0.960031
3900000 1.00242
4100000 1.08302
4300000 1.14062
4500000 1.18627
4700000 1.25043
4900000 1.38754
