
1000 0.00375
2000 0.007292
3000 0.01584
4000 0.029313
5000 0.04854
6000 0.073328
7000 0.101383
8000 0.139372
9000 0.180604
10000 0.218605
11000 0.276473
12000 0.335401
13000 0.401327
14000 0.450787
15000 0.523129
16000 0.597873
17000 0.677438
18000 0.770653
19000 0.900122
20000 0.956463
21000 1.06713
22000 1.1837
23000 1.2944
24000 1.43206
25000 1.54035
26000 1.64884
27000 1.77527
28000 1.91683
29000 2.05886
30000 2.26589
