
10 11.8002
15 11.528
20 11.3093
25 11.1144
30 11.1902
35 11.1241
40 11.095
45 11.1466
50 11.5487
55 11.5851
60 11.5211
65 11.5326
70 11.565
75 11.5524
80 11.5615
85 11.5479
90 11.5593
95 11.6584
100 13.0507
105 13.0477
110 13.0643
115 13.063
120 13.0365
125 13.0215
130 13.3393
135 13.0088
140 13.0591
145 13.0451
150 13.0312
155 13.0281
160 12.9961
165 13.0623
170 13.0181
175 13.0462
180 13.0566
185 13.0586
190 13.0264
195 16.5135
200 16.5766
